,energies,volumes,volume_scale_factors
0,-1.706352497235908,1062.991367691047,0.9599999999999986
1,-1.7163151749425771,1085.1370211846108,0.979999999999999
2,-1.7193759882933422,1107.2826746781755,1.0
3,-1.7166656095054702,1129.428328171739,1.02
4,-1.7091410397119287,1151.5739816653029,1.0400000000000005
