,energies,volumes,volume_scale_factors
0,-1.7063559579673255,1062.990024001099,0.9599999999999996
1,-1.7163186548559857,1085.1356495011225,0.9800000000000001
2,-1.719379474030951,1107.2812750011453,1.0
3,-1.716669089898337,1129.4269005011683,1.02
4,-1.7091445054437233,1151.5725260011905,1.0399999999999994
