,energies,volumes,volume_scale_factors
0,-3.2030127881635178,11.197439999999997,0.9599999999999999
1,-3.230754620838665,11.430719999999997,0.98
2,-3.24430637281429,11.663999999999998,1.0
3,-3.2459520470021292,11.897280000000004,1.0200000000000005
4,-3.2376269618209914,12.130560000000001,1.0400000000000003
