,energies,volumes,volume_scale_factors
0,-12.812051152654073,44.78975999999997,0.9599999999999994
1,-12.92301848335466,45.722879999999996,0.98
2,-12.977225491257158,46.656,1.0
3,-12.98380818800852,47.58912000000002,1.0200000000000005
4,-12.950507847283966,48.52224000000001,1.0400000000000003
